order_id,sno,order_item_id,instruction,cat,meat,rice,additional,daigs,rate,net
168,3,405,,CAT,1,1,0,1,650,650
169,1,542,,PARTY,1,5,0,1,470,2350
170,1,182,,CAT,30,20,0,1,1850,37000
170,2,511,,CAT,5,5,0,1,900,4500
171,1,522,,CAT,15,10,0,1,770,7700
171,2,467,,CAT,6,6,0,1,350,2100
172,1,513,,CAT,60,60,0,1,550,33000
172,2,51,,CAT,30,30,0,1,210,6300
172,3,53,,CAT,15,15,0,1,120,1800
172,4,55,,CAT,8,8,0,1,180,1440
172,5,360,,CAT,4,4,0,1,700,2800
172,6,503,,CAT,48,48,0,1,300,14400
172,7,361,,CAT,52.5,35,0,1,1170,40950
173,1,1,"Chat Pati",CAT,4.5,3,0,1,850,2550
173,2,15,,CAT,3,3,0,1,1400,4200
173,3,362,,CAT,10,10,0,1,20,200
173,4,368,,CAT,6,6,0,1,35,210
173,5,87,,CAT,3,3,0,1,300,900
173,6,33,,CAT,3,3,0,1,400,1200
173,7,55,,CAT,1,1,0,1,200,200
174,1,4,,CAT,10,10,0,1,650,6500
175,1,1,"Chat Pati,Spicy",CAT,7.5,5,0,1,750,3750
175,2,1,"Chat Pati,Spicy",CAT,7.5,5,0,1,750,3750
176,1,522,Golden,CAT,9,6,0,1,850,5100
176,2,53,,CAT,6,6,0,1,120,720
176,3,80,,CAT,10,10,0,1,400,4000
176,4,12,,PARTY,8,8,0,1,350,2800
176,5,588,,CAT,1,1,0,1,950,950
177,1,1,,CAT,7.5,5,0,1,750,3750
178,1,79,"Darmiana Masala",CAT,5,5,0,1,550,2750
178,2,13,,CAT,5,5,0,1,500,2500
179,1,182,,CAT,45,30,0,1,1850,55500
179,2,511,,CAT,10,10,0,1,900,9000
179,3,182,,CAT,30,20,0,1,1850,37000
179,4,511,,CAT,6,6,0,1,900,5400
179,5,87,,CAT,20,20,0,1,280,5600
180,1,522,,CAT,22.25,22.25,0,1,620,13795
180,2,375,,CAT,7,7,0,1,1000,7000
180,3,405,,CAT,1,1,0,1,650,650
180,4,571,,CAT,60,60,0,1,60,3600
180,5,614,,CAT,12,12,0,1,200,2400
181,1,522,,CAT,12.5,12.5,0,1,620,7750
181,2,4,,CAT,12,12,0,1,650,7800
181,3,571,,CAT,30,30,0,1,60,1800
181,4,614,,CAT,4,4,0,1,200,800
182,1,522,,CAT,13,13,0,1,670,8710
182,2,130,,CAT,10.5,10.5,0,1,1200,12600
182,3,405,,CAT,2,2,0,1,650,1300
182,4,504,,CAT,200,200,0,1,4,800
183,1,1,"Darmiana Masala",CAT,10,10,0,1,650,6500
184,1,53,,CAT,5,5,0,1,120,600
184,2,567,,PARTY,7.5,5,0,1,470,2350
184,3,12,,PARTY,5,5,0,1,350,1750
185,1,1,"Mirch Kam",CAT,5,5,0,1,650,3250
186,1,361,,CAT,3,2,0,1,1270,2540
186,2,16,,CAT,3,3,0,1,600,1800
186,3,187,,CAT,4,4,0,1,500,2000
186,4,53,,CAT,3,3,0,1,120,360
186,5,54,,CAT,25,25,0,1,10,250
186,6,55,,CAT,1,1,0,1,180,180
187,1,1,,CAT,8,8,0,1,720,5760
188,1,522,,CAT,4,4,0,1,690,2760
188,2,522,,CAT,4,4,0,1,690,2760
189,1,522,,CAT,5,5,0,1,690,3450
190,1,87,,CAT,55,55,0,1,180,9900
191,1,13,,CAT,10,10,0,1,500,5000
191,2,1,,CAT,10,10,0,1,650,6500
191,3,53,,CAT,5,5,0,1,120,600
192,1,522,,PARTY,1,10,0,1,470,4700
193,1,130,,CAT,3,3,0,1,1800,5400
194,1,1,,CAT,24,16,0,1,750,12000
194,2,30,,CAT,6,6,0,1,900,5400
195,1,542,,PARTY,1,4,0,1,550,2200
195,2,542,,PARTY,1,4,0,1,550,2200
196,1,542,,PARTY,1,5,0,1,500,2500
197,1,252,"Chat Pati",CAT,10,10,0,1,550,5500
198,1,1,,CAT,6,6,0,1,670,4020
198,2,542,,CAT,5,5,0,1,970,4850
199,1,30,,CAT,6,6,0,1,900,5400
200,1,1,,CAT,7.5,5,0,1,750,3750
201,1,361,,PARTY,1,4,0,1,500,2000
202,1,522,,CAT,5,5,0,1,700,3500
202,2,511,,CAT,3,3,0,1,900,2700
203,1,522,,CAT,31.75,31.75,0,1,620,19685
203,2,375,,CAT,7,7,0,1,1000,7000
203,3,405,,CAT,1,1,0,1,650,650
204,1,522,,CAT,12.75,12.75,0,1,620,7905
205,1,522,,CAT,13,13,0,1,670,8710
205,2,130,,CAT,15,15,0,1,1200,18000
205,3,405,,CAT,2,2,0,1,650,1300
205,4,504,,CAT,200,200,0,1,4,800
206,1,87,,CAT,15,15,0,1,300,4500
207,1,87,,CAT,10,10,0,1,300,3000
208,1,13,,CAT,5,5,0,1,500,2500
209,1,522,,CAT,10,10,0,1,690,6900
210,1,522,,PARTY,30,30,0,1,470,14100
211,1,522,,CAT,5,5,0,1,670,3350
212,1,522,,CAT,15,10,0,1,770,7700
213,1,361,,CAT,4.5,3,0,1,1270,3810
213,2,187,,CAT,3,3,0,1,500,1500
214,1,522,Rasili,CAT,7,5,0,1,750,3750
215,1,1,,CAT,7.5,5,0,1,750,3750
216,1,1,"Chat Pati",CAT,15,10,0,1,750,7500
217,1,511,,CAT,2,2,0,1,900,1800
217,2,53,,CAT,5,5,0,1,120,600
217,3,51,,CAT,15,15,0,1,210,3150
217,4,13,GOLDEN,CAT,24,24,0,1,550,13200
218,1,1,,CAT,30,20,0,1,750,15000
218,2,513,,CAT,35,35,0,1,550,19250
218,3,83,,CAT,30,30,0,1,400,12000
218,4,51,,CAT,20,20,0,1,210,4200
218,5,55,,CAT,6,6,0,1,180,1080
218,6,53,,CAT,5,5,0,1,120,600
218,7,54,,CAT,250,250,0,1,10,2500
218,8,140,,CAT,1,1,0,1,3500,3500
219,1,522,,CAT,5,4,0,1,720,2880
219,2,522,,CAT,5,4,0,1,720,2880
220,1,511,,CAT,5,5,0,1,900,4500
220,2,542,"Chat Pati,Spicy",PARTY,1,14,0,1,470,6580
221,1,522,,CAT,5,5,0,1,690,3450
222,1,1,"Sindhi Style",CAT,6,6,0,1,650,3900
223,1,12,,CAT,5,5,0,1,1300,6500
224,1,1,,CAT,10,8,0,1,700,5600
224,2,30,,CAT,5,5,0,1,900,4500
225,1,575,,CAT,25,25,0,1,130,3250
226,1,130,,CAT,2,2,0,1,1800,3600
227,1,1,,CAT,10.5,7,0,1,750,5250
228,1,1,,CAT,12,8,0,1,750,6000
229,1,87,,CAT,25,25,0,1,300,7500
230,1,87,,CAT,60,60,0,1,260,15600
231,1,1,,CAT,5,5,0,1,650,3250
231,2,30,,CAT,2,2,0,1,900,1800
232,1,130,,CAT,1,1,0,1,1800,1800
233,1,259,,CAT,15,15,0,1,320,4800
234,1,522,,CAT,19,19,0,1,620,11780
234,2,375,,CAT,3.5,3.5,0,1,1000,3500
234,3,405,,CAT,1,1,0,1,650,650
235,1,522,,CAT,7.75,7.75,0,1,620,4805
236,1,522,,CAT,16.5,16.5,0,1,670,11055
236,2,130,,CAT,7.5,7.5,0,1,1200,9000
236,3,571,,CAT,35,35,0,1,60,2100
236,4,614,,CAT,8,8,0,1,200,1600
236,5,405,,CAT,2,2,0,1,650,1300
236,6,504,,CAT,200,200,0,1,4,800
237,1,130,,CAT,2.5,2.5,0,1,1600,4000
238,1,130,,CAT,0.5,0.5,0,1,1800,900
239,1,522,"Darmiana Masala",CAT,5,5,0,1,670,3350
240,1,1,,CAT,3,3,0,1,650,1950
241,1,1,,CAT,2,2,0,1,650,1300
242,1,55,,CAT,1,1,0,1,180,180
242,2,522,"Darmiana Masala",CAT,7.5,5,0,1,770,3850
243,1,107,,CAT,1,1,0,1,360,360
243,2,217,,CAT,1,1,0,1,90,90
244,1,1,,CAT,4,4,0,1,650,2600
245,1,587,,CAT,5,5,0,1,670,3350
245,2,87,,CAT,36,36,0,1,180,6480
246,1,1,,CAT,1,2,0,1,550,1100
247,1,1,,PARTY,15,10,0,1,450,4500
247,2,187,,CAT,20,20,0,1,550,11000
247,3,541,,CAT,20,20,0,1,180,3600
247,4,517,,PARTY,30,30,0,1,350,10500
247,5,123,,PARTY,20,20,0,1,200,4000
247,6,227,,CAT,10,10,0,1,350,3500
248,1,130,,CAT,3,3,0,1,1800,5400
249,1,130,,CAT,2,2,0,1,1800,3600
250,1,522,,CAT,12.5,12.5,0,1,620,7750
251,1,522,,CAT,13,13,0,1,670,8710
251,2,130,,CAT,18,18,0,1,1200,21600
251,3,405,,CAT,2,2,0,1,650,1300
251,4,504,,CAT,200,200,0,1,4,800
251,5,653,,CAT,6,6,0,1,135,810
252,1,375,,CAT,3.5,3.5,0,1,1000,3500
252,2,405,,CAT,1,1,0,1,650,650
252,3,571,,CAT,50,50,0,1,60,3000
252,4,614,,CAT,10,10,0,1,200,2000
252,5,628,,CAT,28,28,0,1,60,1680
252,6,614,,CAT,6,6,0,1,200,1200
252,7,522,,CAT,23.75,23.75,0,1,620,14725
253,1,1,,CAT,7.5,5,0,1,750,3750
253,2,13,,CAT,8,8,0,1,500,4000
253,3,180,,CAT,100,100,0,1,40,4000
253,4,645,,CAT,2,2,0,1,500,1000
253,5,240,,CAT,150,150,0,1,35,5250
253,6,563,,CAT,7,7,0,1,300,2100
253,7,55,,CAT,2,2,0,1,180,360
253,8,140,,CAT,1,1,0,1,3500,3500
253,9,316,,CAT,4,4,0,1,240,960
253,10,170,,CAT,12,12,0,1,60,720
253,11,61,,CAT,50,50,0,1,90,4500
253,12,70,,CAT,50,50,0,1,0,0
253,13,158,,CAT,50,50,0,1,0,0
253,14,653,,CAT,2,2,0,1,135,270
253,15,616,"150 ML",CAT,120,120,0,1,55,6600
254,1,522,,CAT,9.5,9.5,0,1,620,5890
254,2,375,,CAT,3.5,3.5,0,1,1000,3500
254,3,405,,CAT,1,1,0,1,650,650
255,1,522,,CAT,7.75,7.75,0,1,620,4805
255,2,571,,CAT,50,50,0,1,60,3000
255,3,614,,CAT,6,6,0,1,200,1200
256,1,522,,CAT,9.75,9.75,0,1,670,6532
256,2,130,,CAT,13,13,0,1,1200,15600
256,3,405,,CAT,2,2,0,1,650,1300
256,4,656,,CAT,20,20,0,1,40,800
256,5,653,,CAT,4,4,0,1,135,540
256,6,571,,CAT,20,20,0,1,60,1200
256,7,614,,CAT,4,4,0,1,200,800
256,8,504,,CAT,200,200,0,1,4,800
257,1,130,,CAT,1,1,0,1,1800,1800
258,1,83,,CAT,10,10,0,1,450,4500
259,1,53,,CAT,19,19,0,1,120,2280
259,2,51,,CAT,38,38,0,1,210,7980
259,3,55,,CAT,10,10,0,1,180,1800
259,4,360,,CAT,6,6,0,1,700,4200
259,5,548,,CAT,150,150,0,1,400,60000
259,6,503,,CAT,66,66,0,1,300,19800
259,7,1,,CAT,57,38,0,1,750,28500
259,8,513,,CAT,60,60,0,1,550,33000
260,1,130,,CAT,2.5,2.5,0,1,1800,4500
261,1,513,,CAT,45,45,0,1,550,24750
261,2,361,,CAT,37.5,25,0,1,1170,29250
261,3,101,,CAT,400,400,0,1,35,14000
261,4,53,,CAT,12,12,0,1,120,1440
261,5,55,,CAT,8,8,0,1,180,1440
261,6,360,,CAT,4,4,0,1,700,2800
261,7,316,,CAT,24,24,0,1,240,5760
261,8,83,,CAT,45,45,0,1,400,18000
261,9,684,,CAT,6,6,0,1,350,2100
262,1,513,Koyala,CAT,18,18,0,1,600,10800
262,2,460,,CAT,33,33,0,1,500,16500
262,3,686,,CAT,24,24,0,1,650,15600
262,4,140,,CAT,1,1,0,1,3500,3500
262,5,55,,CAT,3,3,0,1,180,540
262,6,75,,CAT,150,150,0,1,0,0
262,7,166,,CAT,150,150,0,1,0,0
262,8,1,,CAT,16.5,11,0,1,750,8250
262,9,360,,CAT,2,2,0,1,700,1400
262,10,316,,CAT,10,10,0,1,240,2400
262,11,47,,CAT,10,10,0,1,300,3000
262,12,187,,CAT,24,24,0,1,500,12000
263,1,4,,CAT,15,15,0,1,650,9750
264,1,522,,CAT,22.5,22.5,0,1,620,13950
264,2,375,,CAT,7,7,0,1,1000,7000
264,3,405,,CAT,1,1,0,1,650,650
264,4,571,,CAT,30,30,0,1,60,1800
264,5,614,,CAT,8,8,0,1,200,1600
265,1,522,,CAT,9.5,9.5,0,1,620,5890
266,1,522,,CAT,13,13,0,1,670,8710
266,2,130,,CAT,12,12,0,1,1200,14400
266,3,405,,CAT,1,1,0,1,650,650
266,4,657,,CAT,15,15,0,1,450,6750
266,5,621,,CAT,100,100,0,1,11,1100
267,1,217,,CAT,4,4,0,1,550,2200
267,2,522,,PARTY,10,8,0,1,470,3760
268,1,1,"Darmiana Masala",CAT,15,12,0,1,700,8400
268,2,55,,CAT,3,3,0,1,180,540
269,1,1,,CAT,15,12,0,1,700,8400
269,2,30,,CAT,3,3,0,1,900,2700
269,3,359,,CAT,25,25,0,1,35,875
269,4,359,,CAT,25,25,0,1,35,875
269,5,359,,CAT,75,75,0,1,35,2625
269,6,55,,CAT,3,3,0,1,180,540
270,1,521,,CAT,2,2,0,1,500,1000
270,2,80,,CAT,10,10,0,1,450,4500
270,3,53,,CAT,20,20,0,1,120,2400
270,4,13,,CAT,14,14,0,1,500,7000
270,5,54,,CAT,80,80,0,1,10,800
270,6,55,,CAT,2,2,0,1,180,360
271,1,518,,PARTY,4,3,0,1,450,1350
272,1,522,,CAT,16,16,0,1,670,10720
272,2,130,,CAT,16,16,0,1,1200,19200
272,3,405,,CAT,2,2,0,1,650,1300
273,1,522,,CAT,22.25,22.25,0,1,620,13795
273,2,375,,CAT,7,7,0,1,1000,7000
273,3,405,,CAT,1,1,0,1,650,650
273,4,571,,CAT,30,30,0,1,60,1800
273,5,614,,CAT,8,8,0,1,200,1600
273,6,628,,CAT,25,25,0,1,60,1500
273,7,614,,CAT,4,4,0,1,200,800
274,1,522,,CAT,9.5,9.5,0,1,620,5890
274,2,4,,CAT,12,12,0,1,650,7800
274,3,571,,CAT,40,40,0,1,60,2400
275,1,16,,CAT,16,16,0,1,500,8000
275,2,521,,CAT,2,2,0,1,500,1000
275,3,134,,CAT,120,120,0,1,40,4800
275,4,53,,CAT,20,20,0,1,120,2400
275,5,55,,CAT,2,2,0,1,180,360
275,6,54,,CAT,80,80,0,1,10,800
276,1,4,,CAT,20,20,0,1,650,13000
277,1,522,,CAT,23.75,23.75,0,1,620,14725
277,2,375,,CAT,7,7,0,1,1000,7000
277,3,405,,CAT,1,1,0,1,650,650
278,1,522,,CAT,14.25,14.25,0,1,620,8835
278,2,571,,CAT,40,40,0,1,60,2400
278,3,614,,CAT,4,4,0,1,200,800
279,1,522,,CAT,13,13,0,1,670,8710
279,2,130,,CAT,12,12,0,1,1200,14400
279,3,405,,CAT,2,2,0,1,650,1300
279,4,571,,CAT,34,34,0,1,60,2040
279,5,614,,CAT,8,8,0,1,200,1600
279,6,621,,CAT,3,3,0,1,400,1200
279,7,504,,CAT,200,200,0,1,4,800
280,1,16,,PARTY,3,3,0,1,400,1200
281,1,30,,CAT,3,3,0,1,900,2700
281,2,197,,CAT,12,12,0,1,611.1,7333
281,3,53,,CAT,13,13,0,1,133.3,1733
282,1,1,,CAT,5,5,0,1,650,3250
283,1,1,"Darmiana Masala",CAT,4.5,3,0,1,850,2550
284,1,542,,CAT,5,5,0,1,950,4750
285,1,83,,CAT,11,11,0,1,450,4950
286,1,16,,CAT,5,5,0,1,500,2500
286,2,83,,CAT,6,6,0,1,400,2400
286,3,53,,CAT,2,2,0,1,120,240
286,4,51,,CAT,3,3,0,1,210,630
286,5,563,,CAT,2,2,0,1,300,600
286,6,55,,CAT,1,1,0,1,180,180
286,7,361,,CAT,7.5,5,0,1,1170,5850
287,1,522,,CAT,27,27,0,1,620,16740
287,2,375,,CAT,7,7,0,1,1000,7000
287,3,405,,CAT,1,1,0,1,650,650
287,4,571,,CAT,40,40,0,1,60,2400
288,1,522,,CAT,9.5,9.5,0,1,620,5890
289,1,522,,CAT,9.75,9.75,0,1,670,6532
289,2,130,,CAT,15,15,0,1,1200,18000
289,3,405,,CAT,2,2,0,1,650,1300
289,4,504,,CAT,200,200,0,1,4,800
289,5,657,,CAT,3,3,0,1,450,1350
290,1,542,,PARTY,1,5,0,1,470,2350
290,2,87,,CAT,20,20,0,1,150,3000
291,1,82,,CAT,18,18,0,1,650,11700
291,2,55,,CAT,4,4,0,1,180,720
291,3,53,,CAT,4,4,0,1,120,480
291,4,316,,CAT,7,7,0,1,240,1680
291,5,170,,CAT,24,24,0,1,60,1440
291,6,240,,CAT,300,300,0,1,35,10500
291,7,360,,CAT,2,2,0,1,600,1200
291,8,563,,CAT,2,2,0,1,300,600
291,9,521,,CAT,7,7,0,1,450,3150
291,10,123,Golden,CAT,20,20,0,1,450,9000
291,11,1,Golden,CAT,12,8,0,1,750,6000
291,12,13,Golden,CAT,12,12,0,1,500,6000
291,13,97,,CAT,8,8,0,1,600,4800
292,1,123,,PARTY,10,10,0,1,200,2000
292,2,294,,PARTY,8,8,0,1,250,2000
293,1,182,,CAT,68.5,45,0,1,2022.5,91012
293,2,511,,CAT,20,20,0,1,900,18000
293,3,259,,CAT,24,24,0,1,280,6720
293,4,87,,CAT,40,40,40,1,280,11200
294,1,1,Golden,CAT,12,8,0,1,780,6240
294,2,30,,CAT,2,2,0,1,900,1800
295,1,31,,CAT,8,8,0,1,350,2800
296,1,55,,CAT,1,1,0,1,180,180
296,2,522,,CAT,6,6,0,1,670,4020
297,1,13,,CAT,5,5,0,1,550,2750
298,1,522,,CAT,17.25,17.25,0,1,620,10695
298,2,571,,CAT,40,40,0,1,60,2400
298,3,614,,CAT,6,6,0,1,200,1200
298,4,361,,CAT,13,13,0,1,930,12090
299,1,522,,CAT,13,13,0,1,670,8710
299,2,130,,CAT,15,15,0,1,1200,18000
299,3,405,,CAT,2,2,0,1,650,1300
299,4,504,,CAT,400,400,0,1,4,1600
299,5,571,,CAT,40,40,0,1,60,2400
299,6,614,,CAT,10,10,0,1,200,2000
299,7,621,,CAT,3,3,0,1,400,1200
300,1,522,,CAT,28.5,28.5,0,1,620,17670
300,2,375,,CAT,7,7,0,1,1000,7000
300,3,405,,CAT,1,1,0,1,650,650
300,4,571,,CAT,50,50,0,1,60,3000
300,5,614,,CAT,6,6,0,1,200,1200
301,1,399,,CAT,13,13,0,1,550,7150
301,2,53,,CAT,15,15,0,1,120,1800
302,1,361,,PARTY,7.8,5,0,1,450,2250
303,1,228,,CAT,12,12,0,1,550,6600
303,2,53,,CAT,9,9,0,1,120,1080
304,1,12,,PARTY,4,4,0,1,350,1400
304,2,1,"TWO DAIGS",CAT,9.5,7,0,1,770,5390
305,1,30,,CAT,7,7,0,1,900,6300
305,2,30,,CAT,7,7,0,1,900,6300
306,1,522,,CAT,33.25,33.25,0,1,620,20615
306,2,375,,CAT,7,7,0,1,1000,7000
306,3,617,,CAT,1,1,0,1,200,200
307,1,522,,CAT,12.5,12.5,0,1,620,7750
308,1,522,,CAT,16,16,0,1,670,10720
308,2,130,,CAT,25.5,25.5,0,1,1200,30600
308,3,405,,CAT,2,2,0,1,650,1300
308,4,504,,CAT,200,200,0,1,4,800
309,1,375,,CAT,3.5,3.5,0,1,1000,3500
309,2,405,,CAT,1,1,0,1,650,650
309,3,571,,CAT,50,50,0,1,60,3000
309,4,614,,CAT,10,10,0,1,200,2000
309,5,522,,CAT,22.25,22.25,0,1,620,13795
310,1,522,,CAT,9.5,9.5,0,1,620,5890
310,2,677,,CAT,10.5,10.5,0,1,200,2100
310,3,571,,CAT,30,30,0,1,60,1800
310,4,614,,CAT,6,6,0,1,200,1200
311,1,522,,CAT,30.75,30.75,0,1,670,20602
311,2,130,,CAT,25.5,25.5,0,1,1200,30600
311,3,405,,CAT,1,1,0,1,650,650
311,4,504,,CAT,200,200,0,1,4,800
311,5,655,,CAT,20,20,0,1,35,700
311,6,571,,CAT,26,26,0,1,60,1560
311,7,614,,CAT,7,7,0,1,200,1400
311,8,621,,CAT,2,2,0,1,400,800
312,1,522,,CAT,6.25,5,0,1,720,3600
313,1,361,,CAT,7.5,5,0,1,1170,5850
313,2,175,,CAT,14,14,0,1,1200,16800
313,3,719,,CAT,16,16,0,1,750,12000
313,4,517,,CAT,10,10,0,1,1600,16000
313,5,55,,CAT,2,2,1,1,180,360
313,6,310,,CAT,1,1,0,1,2500,2500
313,7,140,,CAT,1,1,0,1,4000,4000
313,8,688,,CAT,14,14,0,1,550,7700
314,1,518,,CAT,6.25,5,0,1,1050,5250
314,2,30,,CAT,2,2,0,1,900,1800
314,3,55,,CAT,2,2,0,1,180,360
315,1,522,,CAT,7.5,5,0,1,770,3850
315,2,55,,CAT,2,2,0,1,180,360
315,3,54,,CAT,2,2,0,1,300,600
315,4,30,,CAT,2,2,0,1,900,1800
316,1,522,,CAT,5,5,0,1,670,3350
317,1,522,,CAT,23.75,23.75,0,1,620,14725
317,2,361,,CAT,7,7,0,1,1000,7000
317,3,405,,CAT,1,1,0,1,650,650
317,4,571,,CAT,50,50,0,1,60,3000
317,5,614,,CAT,10,10,0,1,200,2000
318,1,522,,CAT,14.25,14.25,0,1,620,8835
318,2,571,,CAT,70,70,0,1,60,4200
318,3,614,,CAT,4,4,0,1,200,800
319,1,1,,CAT,50,50,0,1,650,32500
320,1,522,,CAT,14.25,14.25,0,1,620,8835
320,2,4,,CAT,12,12,0,1,650,7800
320,3,571,,CAT,25,25,0,1,60,1500
320,4,614,,CAT,3,3,0,1,200,600
321,1,522,,CAT,22.25,22.25,0,1,620,13795
321,2,375,,CAT,7,7,0,1,1000,7000
321,3,405,,CAT,1,1,0,1,650,650
322,1,568,,CAT,4,4,0,1,2900,11600
322,2,576,,CAT,20,20,0,1,80,1600
322,3,783,,CAT,4,4,0,1,1595,6380
322,4,69,,CAT,20,20,0,1,25,500
322,5,571,,CAT,12,12,0,1,160,1920
323,1,591,,CAT,40,40,0,1,160,6400
323,2,557,,CAT,5,5,0,1,130,650
323,3,576,"345,ML",CAT,45,45,0,1,29,1305
324,1,522,,CAT,28.5,28.5,0,1,620,17670
324,2,375,,CAT,7,7,0,1,1000,7000
324,3,405,,CAT,1,1,0,1,650,650
325,1,522,,CAT,14.25,14.25,0,1,620,8835
326,1,375,,CAT,6,6,0,1,1030,6180
327,1,12,,PARTY,7,7,0,1,300,2100
328,1,571,,CAT,45,45,0,1,80,3600
328,2,673,,CAT,6,6.5,0,1,690,4485
328,3,572,,CAT,6,6,0,1,120,720
329,1,1,"Chat Pati",CAT,12,8,0,1,795,6360
330,1,568,,CAT,15,15,0,1,1120,16800
331,1,522,,CAT,17.5,17.5,0,1,650,11375
331,2,571,,CAT,25,25,0,1,60,1500
331,3,614,,CAT,4,4,0,1,200,800
332,1,522,,CAT,28.5,28.5,0,1,650,18525
332,2,375,,CAT,7,7,0,1,1000,7000
332,3,405,,CAT,1,1,0,1,680,680
332,4,571,,CAT,50,50,0,1,60,3000
332,5,614,,CAT,10,10,0,1,200,2000
332,6,628,,CAT,30,30,0,1,60,1800
332,7,614,,CAT,4,4,0,1,200,800
333,1,361,Spicy,PARTY,7.5,7,0,1,450,3150
334,1,170,,CAT,12,12,0,1,50,600
334,2,53,,CAT,3,3,0,1,120,360
334,3,51,,CAT,6,6,0,1,210,1260
334,4,97,,CAT,4,4,0,1,600,2400
334,5,4,,CAT,10.5,7,0,1,795,5565
334,6,13,,CAT,10,10,0,1,530,5300
334,7,563,,CAT,3,3,0,1,300,900
334,8,55,,CAT,2,2,0,1,180,360
334,9,33,,CAT,10,10,0,1,300,3000
334,10,570,,CAT,1,1,0,1,720,720
335,1,130,,CAT,1.5,1.5,0,1,1850,2775
336,1,587,"CHAT PATI",CAT,5,5,0,1,700,3500
337,1,522,"Chat Pati",CAT,14,14,0,1,700,9800
338,1,541,,CAT,5,5,0,1,150,750
338,2,33,,CAT,5,5,0,1,300,1500
338,3,55,,CAT,1,1,0,1,180,180
338,4,54,,CAT,30,30,0,1,10,300
338,5,12,,PARTY,7,7,0,1,300,2100
338,6,2,,PARTY,7.5,5,0,1,450,2250
339,1,5,,PARTY,9,6,0,1,450,2700
339,2,682,,CAT,5,5,0,1,500,2500
340,1,1,,CAT,8,8,0,1,680,5440
340,2,222,,CAT,40,40,0,1,10,400
340,3,108,,CAT,10,10,0,1,30,300
340,4,134,,CAT,100,100,0,1,40,4000
340,5,13,,CAT,10,10,0,1,530,5300
341,1,1,,CAT,6,4,0,1,795,3180
341,2,511,,CAT,1.5,1.5,0,1,900,1350
342,1,187,,CAT,10,10,0,1,500,5000
343,1,522,,CAT,38,38,0,1,650,24700
343,2,375,,CAT,7,7,0,1,1000,7000
343,3,571,,CAT,50,50,0,1,60,3000
343,4,614,,CAT,15,15,0,1,200,3000
344,1,522,,CAT,19,19,0,1,650,12350
344,2,571,,CAT,40,40,0,1,60,2400
345,1,522,,CAT,14.5,14.5,0,1,650,9425
345,2,571,,CAT,30,30,0,1,60,1800
345,3,614,,CAT,4,4,0,1,200,800
346,1,522,,CAT,33.25,33.25,0,1,650,21612
346,2,375,,CAT,7,7,0,1,1000,7000
346,3,405,,CAT,1,1,0,1,680,680
347,1,1,,CAT,3,3,0,1,750,2250
348,1,522,,CAT,9.5,9.5,0,1,650,6175
348,2,571,,CAT,45,45,0,1,60,2700
349,1,522,,CAT,19,19,0,1,650,12350
349,2,375,,CAT,3.5,3.5,0,1,1000,3500
350,1,522,,CAT,12.5,10,0,1,740,7400
351,1,517,,CAT,5,5,0,1,1350,6750
351,2,55,,CAT,1,1,0,1,180,180
351,3,563,,CAT,2,2,0,1,300,600
351,4,83,,CAT,4,4,0,1,400,1600
351,5,1,,CAT,4.5,3,0,1,870,2610
352,1,522,,CAT,19,19,0,1,650,12350
352,2,375,,CAT,7,7,0,1,1000,7000
352,3,571,,CAT,50,50,0,1,60,3000
352,4,405,,CAT,1,1,0,1,680,680
352,5,614,,CAT,11,11,0,1,200,2200
353,1,522,,CAT,12.5,12.5,0,1,650,8125
354,1,130,,CAT,1.5,1.5,0,1,1800,2700
355,1,522,,CAT,12.5,12.5,0,1,650,8125
355,2,4,,CAT,14,14,0,1,680,9520
356,1,522,,CAT,31.5,31.5,0,1,650,20475
356,2,375,,CAT,7,7,0,1,1000,7000
356,3,405,,CAT,1,1,0,1,680,680
356,4,571,,CAT,50,50,0,1,60,3000
356,5,614,,CAT,6,6,0,1,200,1200
357,1,522,,CAT,16,16,0,1,650,10400
357,2,571,,CAT,20,20,0,1,60,1200
357,3,614,,CAT,3,3,0,1,200,600
358,1,522,,CAT,32.75,32.75,0,1,650,21288
358,2,375,,CAT,7,7,0,1,1000,7000
358,3,405,,CAT,1,1,0,1,680,680
358,4,571,,CAT,40,40,0,1,60,2400
358,5,614,,CAT,9,9,0,1,200,1800
359,1,1,"CHAT PATI",CAT,16,16,0,1,730,11680
360,1,522,,CAT,17.25,17.25,0,1,650,11212
360,2,571,,CAT,50,50,0,1,60,3000
360,3,614,,CAT,2,2,0,1,200,400
361,1,522,,CAT,28.75,28.75,0,1,650,18688
361,2,375,,CAT,7,7,0,1,1000,7000
361,3,405,,CAT,1,1,0,1,680,680
361,4,571,,CAT,40,40,0,1,60,2400
361,5,628,,CAT,31,31,0,1,60,1860
362,1,4,,CAT,6,6,0,1,700,4200
362,2,55,,CAT,1.5,1.5,0,1,180,270
363,1,55,,CAT,8,8,0,1,180,1440
363,2,54,,CAT,400,400,0,1,7,2800
363,3,53,,CAT,15,15,0,1,120,1800
363,4,51,,CAT,30,30,0,1,210,6300
363,5,1,,CAT,40,32,0,1,800,25600
363,6,197,,CAT,56,56,0,1,630,35280
363,7,682,,CAT,60,60,0,1,500,30000
364,1,1,,CAT,6.25,5,0,1,800,4000
365,1,522,,CAT,3,3,0,1,780,2340
